"","scientific_name","site","time"
"1621","Stachyris erythroptera","B10","08:18"
"1622","Metaphrynella sundana","VJR_2","00:00"
"1623","Metaphrynella sundana","VJR_2","00:08"
"1624","Leptobrachium abbotti","VJR_2","00:12"
"1625","Polypedates sp","VJR_2","00:19"
"1626","Metaphrynella sundana","VJR_2","01:00"
"1627","Polypedates sp","VJR_2","01:05"
"1628","Philautus hosii","VJR_2","01:06"
"1629","Polypedates sp","VJR_2","01:10"
"1630","Metaphrynella sundana","VJR_2","02:00"
"1631","Leptobrachium abbotti","VJR_2","02:05"
"1632","Polypedates sp","VJR_2","02:12"
"1633","Gekko smithi","VJR_2","02:13"
"1634","Philautus hosii","VJR_2","03:00"
"1635","Kalophrynus sp","VJR_2","03:00"
"1636","Philautus sp","VJR_2","03:05"
"1637","Rhacophorus sp","VJR_2","03:06"
"1638","Kalophrynus sp","VJR_2","03:11"
"1639","Polypedates sp","VJR_2","03:12"
"1640","Metaphrynella sundana","VJR_2","03:16"
"1641","Kalophrynus sp","VJR_2","04:01"
"1642","Philautus sp","VJR_2","04:02"
"1643","Philautus hosii","VJR_2","04:12"
"1644","Metaphrynella sundana","VJR_2","04:14"
"1645","Philautus sp","VJR_2","04:17"
"1646","Polypedates sp","VJR_2","04:17"
"1647","Philautus sp","VJR_2","05:02"
"1648","Gekko smithi","VJR_2","05:06"
"1649","Philautus sp","VJR_2","05:11"
"1650","Kalophrynus sp","VJR_2","05:14"
"1651","Rhacophorus sp","VJR_2","05:16"
"1652","Leptobrachium abbotti","VJR_2","05:17"
"1653","Metaphrynella sundana","VJR_1","23:00"
"1654","Metaphrynella sundana","VJR_1","23:01"
"1655","Metaphrynella sundana","VJR_1","23:01"
"1656","Rhacophorus sp","VJR_1","23:03"
"1657","Gekko smithi","VJR_1","23:11"
"1658","Polypedates sp","VJR_1","23:12"
"1659","Metaphrynella sundana","VJR_1","00:00"
"1660","Metaphrynella sundana","VJR_1","00:04"
"1661","Gekko smithi","VJR_1","00:05"
"1662","Metaphrynella sundana","VJR_1","01:00"
"1663","Metaphrynella sundana","VJR_1","01:00"
"1664","Polypedates otilophus","VJR_1","01:04"
"1665","Philautus hosii","VJR_1","01:08"
"1666","Philautus hosii","VJR_1","01:09"
"1667","Gekko smithi","VJR_1","01:15"
"1668","Gekko smithi","VJR_1","02:00"
"1669","Metaphrynella sundana","VJR_1","02:00"
"1670","Metaphrynella sundana","VJR_1","02:02"
"1671","Philautus hosii","VJR_1","02:03"
"1672","Philautus sp","VJR_1","02:04"
"1673","Rhacophorus sp","VJR_1","02:10"
"1674","Leptobrachium abbotti","VJR_1","02:14"
"1675","Fejervarya limnocharis","VJR_1","02:17"
"1676","Metaphrynella sundana","VJR_1","03:00"
"1677","Metaphrynella sundana","VJR_1","03:02"
"1678","Gekko smithi","VJR_1","03:05"
"1679","Rhacophorus nigropalmatus","VJR_1","04:00"
"1680","Metaphrynella sundana","VJR_1","04:00"
"1681","Leptolalax fritinniens","VJR_1","04:03"
"1682","Gekko smithi","VJR_1","04:04"
"1683","Leptobrachium abbotti","VJR_1","04:12"
"1684","Gekko smithi","VJR_1","04:12"
"1685","Philautus sp","D_Matrix","21:00"
"1686","Polypedates sp","D_Matrix","21:07"
"1687","Limnonectes finchi","D_Matrix","21:11"
"1688","Leptobrachium abbotti","D_Matrix","21:18"
"1689","Polypedates leucomystax","D_Matrix","22:00"
"1690","Polypedates leucomystax","D_Matrix","22:16"
"1691","Fejervarya limnocharis","D_Matrix","22:18"
"1692","Limnonectes finchi","D_Matrix","22:19"
"1693","Polypedates leucomystax","D_Matrix","23:03"
"1694","Polypedates leucomystax","D_Matrix","00:02"
"1695","Polypedates sp","D_Matrix","00:03"
"1696","Philautus sp","D_Matrix","00:07"
"1697","Metaphrynella sundana","D_Matrix","00:15"
"1698","Limnonectes finchi","D_Matrix","00:18"
"1699","Polypedates sp","D_Matrix","00:19"
"1700","Polypedates sp","D_Matrix","01:01"
"1701","Limnonectes finchi","D_Matrix","01:03"
"1702","Metaphrynella sundana","D_Matrix","01:10"
"1703","Limnonectes finchi","D_Matrix","01:19"
"1704","Hylarana nicobariensis","D_Matrix","02:00"
"1705","Polypedates sp","D_Matrix","02:02"
"1706","Limnonectes finchi","D_Matrix","02:09"
"1707","Limnonectes finchi","D_Matrix","02:17"
"1708","Metaphrynella sundana","D_Matrix","02:18"
"1709","Cyrtodactylus consobrinus","B10","21:00"
"1710","Limnonectes finchi","B10","21:03"
"1711","Microhyla borneensis","B10","21:08"
"1712","Limnonectes finchi","B10","21:11"
"1713","Metaphrynella sundana","B10","21:13"
"1714","Microhyla borneensis","B10","22:04"
"1715","Metaphrynella sundana","B10","22:07"
"1716","Limnonectes finchi","B10","23:01"
"1717","Microhyla borneensis","B10","23:11"
"1718","Metaphrynella sundana","B10","23:12"
"1719","Metaphrynella sundana","B10","00:03"
"1720","Nyctixalus pictus","B10","00:13"
"1721","Microhyla borneensis","B10","01:02"
"1722","Polypedates sp","B10","01:13"
"1723","Hylarana nicobariensis","E1_648","21:00"
"1724","Hylarana nicobariensis","E1_648","21:00"
"1725","Limnonectes finchi","E1_648","21:01"
"1726","Metaphrynella sundana","E1_648","21:08"
"1727","Leptobrachium abbotti","E1_648","21:11"
"1728","Limnonectes finchi","E1_648","21:13"
"1729","Polypedates sp","E1_648","21:17"
"1730","Limnonectes finchi","E1_648","22:02"
"1731","Hylarana nicobariensis","E1_648","22:20"
"1732","Polypedates sp","E1_648","23:16"
"1733","Leptobrachium abbotti","E1_648","23:20"
"1734","Limnonectes finchi","E1_648","00:11"
"1735","Leptobrachium abbotti","E1_648","00:12"
"1736","Philautus sp","D_Matrix","03:00"
"1737","Hylarana nicobariensis","D_Matrix","03:01"
"1738","Limnonectes finchi","D_Matrix","03:02"
"1739","Hylarana nicobariensis","D_Matrix","03:04"
"1740","Philautus sp","D_Matrix","03:04"
"1741","Polypedates sp","D_Matrix","03:06"
"1742","Hylarana nicobariensis","D_Matrix","03:14"
"1743","Limnonectes finchi","D_Matrix","03:14"
"1744","Rhacophorus appendiculatus","D_Matrix","03:17"
"1745","Hylarana nicobariensis","D_Matrix","04:00"
"1746","Fejervarya limnocharis","D_Matrix","04:01"
"1747","Philautus sp","D_Matrix","04:04"
"1748","Philautus sp","D_Matrix","04:04"
"1749","Philautus sp","D_Matrix","04:06"
"1750","Limnonectes finchi","D_Matrix","04:07"
"1751","Philautus sp","D_Matrix","05:00"
"1752","Philautus sp","D_Matrix","05:00"
"1753","Hylarana nicobariensis","D_Matrix","05:00"
"1754","Limnonectes finchi","D_Matrix","05:02"
"1755","Fejervarya limnocharis","D_Matrix","05:04"
"1756","Philautus sp","D_Matrix","05:05"
"1757","Polypedates leucomystax","D_Matrix","05:11"
"1758","Limnonectes finchi","D_Matrix","06:00"
"1759","Gekko smithi","D_Matrix","06:16"
"1760","Gekko smithi","D_Matrix","07:02"
"1761","Limnonectes finchi","D_Matrix","07:16"
"1762","Fejervarya limnocharis","D_Matrix","08:06"
"1763","Hylarana nicobariensis","C_Matrix","15:10"
"1764","Hylarana nicobariensis","C_Matrix","15:10"
"1765","Hylarana nicobariensis","C_Matrix","16:00"
"1766","Hylarana nicobariensis","C_Matrix","16:00"
"1767","Hylarana nicobariensis","C_Matrix","16:00"
"1768","Hylarana nicobariensis","C_Matrix","16:02"
"1769","Hylarana nicobariensis","C_Matrix","17:00"
"1770","Hylarana nicobariensis","C_Matrix","17:00"
"1771","Hylarana nicobariensis","C_Matrix","17:00"
"1772","Hylarana nicobariensis","C_Matrix","17:00"
"1773","Hylarana nicobariensis","C_Matrix","18:00"
"1774","Hylarana nicobariensis","C_Matrix","18:00"
"1775","Hylarana nicobariensis","C_Matrix","18:00"
"1776","Hylarana nicobariensis","C_Matrix","18:00"
"1777","Polypedates sp","C_Matrix","18:04"
"1778","Hylarana nicobariensis","C_Matrix","18:07"
"1779","Polypedates leucomystax","C_Matrix","18:15"
"1780","Polypedates sp","C_Matrix","18:19"
"1781","Polypedates leucomystax","C_Matrix","18:19"
"1782","Polypedates leucomystax","C_Matrix","18:20"
"1783","Hylarana nicobariensis","B10","07:00"
"1784","Hylarana nicobariensis","B10","07:00"
"1785","Hylarana nicobariensis","B10","07:00"
"1786","Hylarana nicobariensis","B10","07:00"
"1787","Hylarana nicobariensis","B10","07:00"
"1788","Hylarana nicobariensis","B10","07:00"
"1789","Hylarana nicobariensis","B10","07:00"
"1790","Polypedates leucomystax","B10","07:00"
"1791","Polypedates leucomystax","B10","07:01"
"1792","Polypedates leucomystax","B10","07:01"
"1793","Polypedates leucomystax","B10","07:02"
"1794","Polypedates leucomystax","B10","07:02"
"1795","Polypedates leucomystax","B10","07:03"
"1796","Polypedates leucomystax","B10","07:06"
"1797","Polypedates sp","B10","07:06"
"1798","Polypedates sp","B10","07:14"
"1799","Hylarana nicobariensis","B10","08:00"
"1800","Hylarana nicobariensis","B10","08:00"
"1801","Hylarana nicobariensis","B10","08:00"
"1802","Hylarana nicobariensis","B10","08:00"
"1803","Hylarana nicobariensis","B10","08:00"
"1804","Hylarana nicobariensis","B10","08:00"
"1805","Polypedates otilophus","B10","08:00"
"1806","Hylarana nicobariensis","B10","08:00"
"1807","Polypedates leucomystax","B10","08:00"
"1808","Fejervarya limnocharis","B10","08:01"
"1809","Polypedates leucomystax","B10","08:01"
"1810","Polypedates leucomystax","B10","08:01"
"1811","Polypedates leucomystax","B10","08:02"
"1812","Polypedates leucomystax","B10","08:02"
"1813","Polypedates leucomystax","B10","08:03"
"1814","Polypedates leucomystax","B10","08:06"
"1815","Polypedates sp","B10","08:15"
"1816","Arachnothera longirostra","Riparian_2","10:15"
"1817","Arachnothera longirostra","Riparian_2","11:01"
"1818","Stachyris nigricollis","Riparian_2","11:05"
"1819","Arachnothera longirostra","Riparian_2","11:06"
"1820","Arachnothera longirostra","Riparian_2","11:10"
"1821","Surniculus lugubris","Riparian_2","12:00"
"1822","Aegithina viridissima","Riparian_2","12:19"
"1823","Kenopia striata","Riparian_2","13:01"
"1824","Pycnonotus atriceps","Riparian_2","13:18"
"1825","Metaphrynella sundana","D100_641","03:09"
"1826","Polypedates sp","D100_641","03:15"
"1827","Polypedates sp","D100_641","03:19"
"1828","Metaphrynella sundana","D100_641","04:06"
"1829","Philautus sp","D100_641","04:11"
"1830","Philautus sp","D100_641","04:16"
"1831","Philautus sp","D100_641","05:00"
"1832","Kalophrynus sp","D100_641","05:01"
"1833","Polypedates sp","D100_641","05:02"
"1834","Leptobrachium abbotti","D100_641","05:06"
"1835","Gekko smithi","D100_641","05:06"
"1836","Metaphrynella sundana","D100_641","05:16"
"1837","Kalophrynus sp","D100_641","06:01"
"1838","Malacocincla malaccensis","D100_641","06:00"
"1839","Pellorneum capistratum","D100_641","06:00"
"1840","Copsychus pyrropygus","D100_641","06:00"
"1841","Macronus bornensis","D100_641","06:00"
"1842","Macronus bornensis","D100_641","06:01"
"1843","Pycnonotus atriceps","D100_641","06:02"
"1844","Eurylaimus ochromalus","D100_641","06:02"
"1845","Macronus ptilosus","D100_641","06:07"
"1846","Arachnothera longirostra","D100_641","06:08"
"1847","Macronus ptilosus","D100_641","06:14"
"1848","Stachyris erythroptera","D100_641","06:17"
"1849","Argusianus argus","D100_641","06:17"
"1850","Kalophrynus sp","D100_641","07:00"
"1851","Copsychus pyrropygus","D100_641","07:00"
"1852","Stachyris erythroptera","D100_641","07:01"
"1853","Arachnothera longirostra","D100_641","07:03"
"1854","Arachnothera longirostra","D100_641","07:03"
"1855","Macronus ptilosus","D100_641","07:03"
"1856","Pycnonotus atriceps","D100_641","07:06"
"1857","Chloropsis cyanopogon","D100_641","07:06"
"1858","Hydrornis schwaneri","D100_641","07:11"
"1859","Corvus enca","D100_641","07:11"
"1860","Pycnonotus erythropthalmos","D100_641","07:17"
"1861","Macronus ptilosus","D100_641","07:18"
"1862","Kalophrynus sp","D100_641","08:00"
"1863","Stachyris erythroptera","D100_641","08:00"
"1864","Macronus bornensis","D100_641","08:00"
"1865","Stachyris erythroptera","D100_641","08:00"
"1866","Sasia abnormis","D100_641","08:02"
"1867","Orthotomus ruficeps","D100_641","08:02"
"1868","Arachnothera longirostra","D100_641","08:06"
"1869","Arachnothera longirostra","D100_641","08:06"
"1870","Centropus sinensis","D100_641","08:07"
"1871","Pycnonotus atriceps","D100_641","08:08"
"1872","Pycnonotus atriceps","D100_641","08:08"
"1873","Macronus bornensis","D100_641","08:15"
"1874","Malacocincla malaccensis","D100_641","08:15"
"1875","Hydrornis schwaneri","D100_641","08:16"
"1876","Metaphrynella sundana","C10_621","03:00"
"1877","Nyctixalus pictus","C10_621","03:01"
"1878","Philautus sp","C10_621","03:01"
"1879","Metaphrynella sundana","C10_621","03:02"
"1880","Hylarana nicobariensis","C10_621","03:02"
"1881","Hylarana nicobariensis","C10_621","03:08"
"1882","Philautus sp","C10_621","03:08"
"1883","Nyctixalus pictus","C10_621","04:00"
"1884","Philautus sp","C10_621","04:00"
"1885","Metaphrynella sundana","C10_621","04:00"
"1886","Metaphrynella sundana","C10_621","04:00"
"1887","Hylarana nicobariensis","C10_621","04:00"
"1888","Polypedates sp","C10_621","04:01"
"1889","Metaphrynella sundana","C10_621","04:06"
"1890","Philautus sp","C10_621","05:00"
"1891","Hylarana nicobariensis","C10_621","05:00"
"1892","Metaphrynella sundana","C10_621","05:01"
"1893","Metaphrynella sundana","C10_621","05:01"
"1894","Fejervarya limnocharis","C10_621","05:01"
"1895","Fejervarya limnocharis","C10_621","05:03"
"1896","Limnonectes finchi","C10_621","05:05"
"1897","Limnonectes finchi","C10_621","05:07"
"1898","Limnonectes finchi","C10_621","05:09"
"1899","Limnonectes finchi","C10_621","05:18"
"1900","Limnonectes finchi","C10_621","08:14"
"1901","Limnonectes kuhlii","Riparian_1","03:08"
"1902","Limnonectes kuhlii","Riparian_1","03:09"
"1903","Phrynoidis juxtaspera","Riparian_1","03:11"
"1904","Staurois latopalmatus","Riparian_1","03:14"
"1905","Limnonectes kuhlii","Riparian_1","03:16"
"1906","Limnonectes kuhlii","Riparian_1","03:20"
"1907","Meristogenys orphnocnemis","Riparian_1","03:21"
"1908","Meristogenys orphnocnemis","Riparian_1","03:24"
"1909","Leptobrachium abbotti","Riparian_1","03:26"
"1910","Limnonectes kuhlii","Riparian_1","04:00"
"1911","Leptolalax fritinniens","Riparian_1","04:02"
"1912","Limnonectes kuhlii","Riparian_1","04:02"
"1913","Limnonectes kuhlii","Riparian_1","04:03"
"1914","Limnonectes kuhlii","Riparian_1","04:07"
"1915","Limnonectes kuhlii","Riparian_1","04:09"
"1916","Limnonectes kuhlii","Riparian_1","04:10"
"1917","Phrynoidis juxtaspera","Riparian_1","04:13"
"1918","Limnonectes kuhlii","Riparian_1","04:18"
"1919","Meristogenys orphnocnemis","Riparian_1","05:00"
"1920","Meristogenys orphnocnemis","Riparian_1","05:00"
"1921","Meristogenys orphnocnemis","Riparian_1","05:00"
"1922","Limnonectes kuhlii","Riparian_1","05:01"
"1923","Meristogenys orphnocnemis","Riparian_1","05:07"
"1924","Limnonectes kuhlii","Riparian_1","05:09"
"1925","Limnonectes kuhlii","Riparian_1","05:10"
"1926","Meristogenys orphnocnemis","Riparian_1","05:13"
"1927","Staurois latopalmatus","Riparian_1","05:14"
"1928","Limnonectes kuhlii","Riparian_1","05:15"
"1929","Limnonectes kuhlii","Riparian_1","05:18"
"1930","Malacopteron affine","Riparian_1","06:00"
"1931","Aegithina viridissima","Riparian_1","06:00"
"1932","Arachnothera longirostra","Riparian_1","06:00"
"1933","Dicaeum trigonostigma","Riparian_1","06:00"
"1934","Pycnonotus erythropthalmos","Riparian_1","06:01"
"1935","Hypothymis azurea","Riparian_1","06:05"
"1936","Malacopteron affine","Riparian_1","06:08"
"1937","Macronus ptilosus","Riparian_1","06:10"
"1938","Hemiprocne comata","Riparian_1","06:11"
"1939","Orthotomus atrogularis","Riparian_1","06:12"
"1940","Prionochilus xanthopygius","Riparian_1","06:14"
"1941","Prionochilus xanthopygius","Riparian_1","06:15"
"1942","Orthotomus atrogularis","Riparian_1","06:16"
"1943","Arachnothera longirostra","Riparian_1","06:17"
"1944","Hypothymis azurea","Riparian_1","06:19"
"1945","Prionochilus xanthopygius","Riparian_1","07:00"
"1946","Prionochilus xanthopygius","Riparian_1","07:00"
"1947","Chalcoparia singalensis","Riparian_1","07:01"
"1948","Chalcoparia singalensis","Riparian_1","07:01"
"1949","Hemiprocne comata","Riparian_1","07:03"
"1950","Macronus ptilosus","Riparian_1","07:08"
"1951","Arachnothera longirostra","Riparian_1","07:09"
"1952","Pomatorhinus montanus","Riparian_1","07:12"
"1953","Trichastoma bicolor","Riparian_1","07:13"
"1954","Arachnothera longirostra","Riparian_1","07:13"
"1955","Aegithina viridissima","Riparian_1","07:14"
"1956","Aegithina viridissima","Riparian_1","07:14"
"1957","Orthotomus ruficeps","Riparian_1","07:15"
"1958","Arachnothera longirostra","Riparian_1","07:17"
"1959","Aegithina viridissima","Riparian_1","08:00"
"1960","Pycnonotus atriceps","Riparian_1","08:00"
"1961","Arachnothera longirostra","Riparian_1","08:00"
"1962","Cuculus micropterus","Riparian_1","08:00"
"1963","Hemiprocne comata","Riparian_1","08:01"
"1964","Prionochilus xanthopygius","Riparian_1","08:03"
"1965","Aegithina viridissima","Riparian_1","08:03"
"1966","Arachnothera longirostra","Riparian_1","08:05"
"1967","Malacopteron affine","Riparian_1","08:07"
"1968","Orthotomus ruficeps","Riparian_1","08:14"
"1969","Hypothymis azurea","Riparian_1","08:19"
"1970","Hypothymis azurea","Riparian_1","08:19"
"1971","Hylarana nicobariensis","C_Matrix","03:07"
"1972","Hylarana nicobariensis","C_Matrix","03:07"
"1973","Hylarana nicobariensis","C_Matrix","03:07"
"1974","Hylarana nicobariensis","C_Matrix","03:07"
"1975","Hylarana nicobariensis","C_Matrix","03:07"
"1976","Fejervarya limnocharis","C_Matrix","03:07"
"1977","Fejervarya limnocharis","C_Matrix","03:07"
"1978","Polypedates leucomystax","C_Matrix","03:07"
"1979","Polypedates leucomystax","C_Matrix","03:07"
"1980","Fejervarya limnocharis","C_Matrix","03:08"
"1981","Fejervarya limnocharis","C_Matrix","03:16"
"1982","Hylarana nicobariensis","C_Matrix","03:18"
"1983","Polypedates leucomystax","C_Matrix","03:19"
"1984","Hylarana nicobariensis","C_Matrix","03:26"
"1985","Hylarana nicobariensis","C_Matrix","04:00"
"1986","Hylarana nicobariensis","C_Matrix","04:00"
"1987","Hylarana nicobariensis","C_Matrix","04:00"
"1988","Hylarana nicobariensis","C_Matrix","04:00"
"1989","Hylarana nicobariensis","C_Matrix","04:00"
"1990","Hylarana nicobariensis","C_Matrix","04:00"
"1991","Polypedates leucomystax","C_Matrix","04:00"
"1992","Polypedates leucomystax","C_Matrix","04:00"
"1993","Fejervarya limnocharis","C_Matrix","04:03"
"1994","Leptobrachium abbotti","C_Matrix","04:03"
"1995","Polypedates leucomystax","C_Matrix","04:05"
"1996","Hylarana nicobariensis","C_Matrix","04:06"
"1997","Philautus sp","C_Matrix","04:10"
"1998","Fejervarya limnocharis","C_Matrix","05:00"
"1999","Fejervarya limnocharis","C_Matrix","05:00"
"2000","Fejervarya limnocharis","C_Matrix","05:00"
"2001","Fejervarya limnocharis","C_Matrix","05:00"
"2002","Hylarana nicobariensis","C_Matrix","05:00"
"2003","Hylarana nicobariensis","C_Matrix","05:00"
"2004","Hylarana nicobariensis","C_Matrix","05:00"
"2005","Hylarana nicobariensis","C_Matrix","05:00"
"2006","Polypedates leucomystax","C_Matrix","05:01"
"2007","Polypedates leucomystax","C_Matrix","05:02"
"2008","Polypedates leucomystax","C_Matrix","05:03"
"2009","Hylarana nicobariensis","C_Matrix","05:09"
"2010","Centropus bengalensis","C_Matrix","06:00"
"2011","Centropus bengalensis","C_Matrix","06:00"
"2012","Macronus bornensis","C_Matrix","06:00"
"2013","Macronus bornensis","C_Matrix","06:00"
"2014","Orthotomus ruficeps","C_Matrix","06:01"
"2015","Pycnonotus atriceps","C_Matrix","06:02"
"2016","Macronus bornensis","C_Matrix","06:04"
"2017","Orthotomus ruficeps","C_Matrix","06:05"
"2018","Orthotomus ruficeps","C_Matrix","06:05"
"2019","Pycnonotus atriceps","C_Matrix","06:06"
"2020","Macronus bornensis","C_Matrix","06:06"
"2021","Trichastoma bicolor","C_Matrix","06:06"
"2022","Stachyris erythroptera","C_Matrix","06:06"
